tpr,fpr,thresholds
0.48502994011976047,0.16842105263157894,0.7216179883000455
0.5149700598802395,0.16842105263157894,0.7209191818288601
0.5149700598802395,0.18947368421052632,0.7196798526488818
0.5269461077844312,0.21052631578947367,0.7173914366384918
0.5568862275449101,0.21052631578947367,0.7055236272959913
0.5568862275449101,0.22105263157894736,0.704586996669838
0.5868263473053892,0.22105263157894736,0.6876080071771916
0.5868263473053892,0.23157894736842105,0.6874119207277376
0.5988023952095808,0.23157894736842105,0.6856694818309524
0.6167664670658682,0.23157894736842105,0.6814464117393267
0.6167664670658682,0.24210526315789474,0.67444756462327
0.6227544910179641,0.24210526315789474,0.6734993400150372
0.6227544910179641,0.25263157894736843,0.6708909739026622
0.6287425149700598,0.25263157894736843,0.6699507196336406
0.6407185628742516,0.2631578947368421,0.6625702265504895
0.6407185628742516,0.2736842105263158,0.6610091380063334
0.6586826347305389,0.2736842105263158,0.6530964514286263
0.6586826347305389,0.28421052631578947,0.6521410940819498
0.6646706586826348,0.28421052631578947,0.6512537500573732
0.6646706586826348,0.29473684210526313,0.6484646527215395
0.6766467065868264,0.29473684210526313,0.644851078625876
0.6766467065868264,0.30526315789473685,0.6438984145870762
0.6826347305389222,0.30526315789473685,0.6403495597972709
0.6826347305389222,0.3263157894736842,0.6340677337005448
0.7125748502994012,0.3263157894736842,0.611063212714068
0.7125748502994012,0.3368421052631579,0.6094396422094787
0.718562874251497,0.3368421052631579,0.6070934602812006
0.718562874251497,0.3473684210526316,0.6049369074516334
0.7425149700598802,0.3473684210526316,0.5967915080749444
0.7425149700598802,0.35789473684210527,0.5961984564981327
0.7485029940119761,0.35789473684210527,0.596038627971565
0.7485029940119761,0.42105263157894735,0.5885116805459205
0.7604790419161677,0.42105263157894735,0.5844207958252825
0.7604790419161677,0.43157894736842106,0.5844192285767249
0.7964071856287425,0.43157894736842106,0.5735726498331428
0.7964071856287425,0.4421052631578947,0.5673638489594041
0.8023952095808383,0.4421052631578947,0.5636178846601471
0.8023952095808383,0.5052631578947369,0.5521775769267933
0.8083832335329342,0.5052631578947369,0.5449433519286675
0.8083832335329342,0.5157894736842106,0.5390080102268338
0.8203592814371258,0.5157894736842106,0.5341146574644302
0.8203592814371258,0.5263157894736842,0.5255130311019326
0.8263473053892215,0.5263157894736842,0.5214211852881342
0.8263473053892215,0.5368421052631579,0.5197046012651289
0.8383233532934131,0.5368421052631579,0.5169071209828056
0.8383233532934131,0.6105263157894737,0.5066880936464646
0.8502994011976048,0.6105263157894737,0.5042578701237217
0.8502994011976048,0.6210526315789474,0.4997669467899996
0.874251497005988,0.6210526315789474,0.47415200970341087
0.8802395209580839,0.631578947368421,0.47358539025302215
0.8802395209580839,0.6421052631578947,0.47326997940965543
0.8862275449101796,0.6421052631578947,0.4729928277484603
0.8862275449101796,0.6631578947368421,0.4669728518642923
0.8922155688622755,0.6631578947368421,0.45796654010394244
0.8922155688622755,0.6736842105263158,0.45737248200555153
0.9161676646706587,0.6736842105263158,0.4470868878066726
0.9161676646706587,0.6947368421052632,0.4449745886943605
0.9221556886227545,0.7052631578947368,0.44486708974976275
0.9221556886227545,0.7578947368421053,0.4203920792927431
0.9341317365269461,0.7578947368421053,0.41608135199347995
0.9341317365269461,0.7684210526315789,0.4144403393061251
0.9401197604790419,0.7684210526315789,0.41369959458878053
0.9401197604790419,0.7894736842105263,0.4116804992720511
0.9461077844311377,0.7894736842105263,0.41139114990326137
0.9461077844311377,0.8,0.4092915209934961
0.9520958083832335,0.8,0.40789184389051014
0.9520958083832335,0.8315789473684211,0.400593733886097
0.9520958083832335,0.8526315789473684,0.3949557858083525
0.9580838323353293,0.8736842105263158,0.3918376621577276
0.9580838323353293,0.8842105263157894,0.3838775267999546
0.9640718562874252,0.8842105263157894,0.38216815907829793
0.9640718562874252,0.9157894736842105,0.36683280120373507
0.9760479041916168,0.9157894736842105,0.34341112610205854
0.9760479041916168,0.9578947368421052,0.32597321675258656
0.9820359281437125,0.9578947368421052,0.3237328698771204
0.9820359281437125,0.9894736842105263,0.30837597145708134
0.9880239520958084,0.9894736842105263,0.3058628815758685
0.9880239520958084,1.0,0.2882272066977782
1.0,1.0,0.24875331780057516
